report_id,name,brand,barcode,pack_size,seller_label,product_url,data_source,analyzed_at,quality_score,tier,nova_group,nova_penalty,efsa_penalty,macro_penalty,trans_fat_penalty,trans_fat_gate_legacy,palm_oil_penalty,positive_buffer,energy_kcal,protein_g,carbohydrate_g,sugars_g,fat_g,saturated_fat_g,trans_fat_g,fiber_g,sodium_mg,pack_size_grams,who_breach_count,who_breaches,additive_flag_count,cleared_additives_count,eu_banned_count,harmful_dye_count,who_sweetener_count,controversial_additive_count,banned_in_eu_count,restricted_in_eu_count,warning_in_eu_count,permitted_in_eu_count,max_evidence_strength,ingredient_text_length
live-02377a0e-35a1-46b7-a9f3-ed6178b3981d,Indiyum Classic Salted Potato Chips,Indiyum,,200 g,Flipkart,https://www.flipkart.com/indiyum-classic-salted-potato-chips/p/itmc29a8db833d3c?pid=CHPHCVX3AN9FURGZ&lid=LSTCHPHCVX3AN9FURGZI0X7SM&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_5&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHCVX3AN9FURGZ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:09:34.256Z,94,best,1,0,0,15.4,,0,0,9.3,331,6.5,52,0.5,11,4.5,0,4,500,200,0,,0,0,0,0,0,0,0,0,0,0,0,6
live-7e510056-5102-466b-9806-5eb7fbbf30f7,FlavoFarm Quinoa Chips Gluten Free Snack,FlavoFarm,,150 g,Flipkart,https://www.flipkart.com/flavofarm-quinoa-chips-gluten-free-snack-high-protein-healthy-crunchy-treat/p/itme63038a63ed90?pid=CHPHGR9XREMYACEQ&lid=LSTCHPHGR9XREMYACEQGISR25&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_38&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHGR9XREMYACEQ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:09:56.171Z,82,best,3,15,0,16,,0,0,12.5,481,10,65,2,20,2.5,0,5,650,150,1,sodium,0,0,0,0,0,0,0,0,0,0,0,106
live-980331bd-3ea7-40a9-8927-a69592e0303a,Samrat BANANA CHIPS KELA WAFER MASALA Spicy,Samrat,,410 g,Flipkart,https://www.flipkart.com/samrat-banana-chips-kela-wafer-masala-spicy-ghar-jaisi-hi-namkeen-410g-chips/p/itm2857634a8ead3?pid=CHPGGAVKTWNN5HAG&lid=LSTCHPGGAVKTWNN5HAG2QEZFB&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_31&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGGAVKTWNN5HAG.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:10:02.239Z,62,healthy,3,15,0,29.8,,0,0,7,520,2,58,2,31,14,0,4,650,410,2,saturatedFat;sodium,0,0,0,0,0,0,0,0,0,0,0,81
live-742268e9-9ad6-4027-b036-d3d793e8463e,"makato Teekha Treat Pack, Pack of 5 (2 Hot Chilli + 2 Dilliwala + 1 Achari)",makato,,165 g,Flipkart,https://www.flipkart.com/makato-teekha-treat-pack-pack-5-2-hot-chilli-2-dilliwala-1-achari-chips/p/itm5de4c4a2bbd04?pid=CHPHMP4D4ETC7UGE&lid=LSTCHPHMP4D4ETC7UGE6LAE2Q&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_12&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHMP4D4ETC7UGE.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:10:13.485Z,75,healthy,4,30,0,7.8,,0,0,12.4,348,11.5,67,0,2.7,1.1,0,4.4,323,165,0,,3,1,0,0,0,0,0,0,0,3,2,253
live-6cc3d8f7-aa5e-4d6d-ad7a-3c4f3fce3083,The Healthy Binge Indian Masala Moringa Jowar baked not fried 0% Cholesterol Protein Rich,The Healthy Binge,,280 g,Flipkart,https://www.flipkart.com/healthy-binge-indian-masala-moringa-jowar-baked-not-fried-0-cholesterol-protein-rich-chips/p/itm10b087a007cda?pid=CHPGP7SGJYZWZGVU&lid=LSTCHPGP7SGJYZWZGVUGYTJ2X&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_34&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGP7SGJYZWZGVU.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:10:19.136Z,80,best,3,15,0,20.4,,0,0,15,464.23,13,62.07,1,18,4.77,0,10.73,737,280,1,sodium,1,0,0,0,0,0,0,0,0,1,1,125
live-0f2ad9ec-1fa7-4155-b5af-6b43fc7aeba3,"The Healthy Binge Ragi Chatpata Chat baked not fried, Protein Rich, 0% Cholesterol",The Healthy Binge,,280 g,Flipkart,https://www.flipkart.com/healthy-binge-ragi-chatpata-chat-baked-not-fried-protein-rich-0-cholesterol-chips/p/itmc3e3c9d31bb9c?pid=CHPGPD6PVWKTXEMQ&lid=LSTCHPGPD6PVWKTXEMQ6K6ULD&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_29&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGPD6PVWKTXEMQ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:10:24.966Z,83,best,3,15,0,17.5,2,,0,15,465.5,13.2,60.9,0.5,18.55,1.825,0.01,8.55,662.5,280,1,sodium,1,0,0,0,0,0,0,0,0,1,1,128
live-f5aee8c4-bd47-4a82-8571-a46e2327453a,The Healthy Binge Amaranth Classic Cheese baked not fried,The Healthy Binge,,280 g,Flipkart,https://www.flipkart.com/healthy-binge-amaranth-classic-cheese-baked-not-fried-protein-rich-0-cholesterol-chips/p/itme5a3237e6b85f?pid=CHPGPD6ZHWCMFRKY&lid=LSTCHPGPD6ZHWCMFRKYMFHQ0Z&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_35&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGPD6ZHWCMFRKY.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:10:30.970Z,84,best,3,15,0,16,,0,0,15,455,12.175,62,1,17.775,1.825,0.0025,12,687.5,280,1,sodium,2,0,0,0,0,0,0,0,0,2,1,191
live-a73db17e-ff2f-46aa-8776-1f2f0ed5cdc1,SKYROOTS Millet Wafer Biscuits Strawberry Wafers,SKYROOTS,,300 g,Flipkart,https://www.flipkart.com/skyroots-millet-wafer-biscuits-strawberry-wafers/p/itm467603c46eca1?pid=WFWGWVCKPABCA3P6&lid=LSTWFWGWVCKPABCA3P6AIGP1E&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_19&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.WFWGWVCKPABCA3P6.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:10:36.714Z,34,not_healthy,3,15,0,58.4,,0,0,7.8,480,6.5,68,28,20,9.5,0,3,250,300,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,91
live-3b84b6b3-a569-43a6-8bd3-3c76e339a82e,DIBS Potato Crisps On the Go Adventure Cream N onion Chips,DIBS,,270 g,Flipkart,https://www.flipkart.com/dibs-potato-crisps-go-adventure-cream-n-onion-chips-pack-6/p/itmc371662350310?pid=CHPGU7WKKYZPXQHZ&lid=LSTCHPGU7WKKYZPXQHZ8BADTR&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_9&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGU7WKKYZPXQHZ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:10:42.935Z,21,hazardous,4,30,0,46.7,,0,5,2.8,515.6,5.6,61.2,2.4,27.6,27.6,0,0,680,270,2,saturatedFat;sodium,2,3,0,0,0,0,0,0,0,2,2,518
live-fcd1ff79-f274-4e5a-83a3-0ee5cbf67f5f,DIBS Potato Crisps On the Go Adventure Indie Masala,DIBS,,45 g,Flipkart,https://www.flipkart.com/dibs-potato-crisps-go-adventure-indie-masala-chips-pack-6/p/itm68279fb44cf45?pid=CHPH2PGNYQP7JYHY&lid=LSTCHPH2PGNYQP7JYHY0NJLGM&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_15&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPH2PGNYQP7JYHY.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:10:54.493Z,47,not_healthy,4,30,0,29.7,,0,0,6.8,514,4.5,61,1.5,28,12,0,3,650,45,2,saturatedFat;sodium,2,2,0,0,0,0,0,0,0,2,2,321
live-2eaeb126-3ef0-4dc6-9fee-0b8563e21868,DIBS Potato Crisps On the Go Adventure Indie Masala And Salted Chips,DIBS,,270 g,Flipkart,https://www.flipkart.com/dibs-potato-crisps-go-adventure-indie-masala-salted-chips-pack-6/p/itm09ceb511ac41b?pid=CHPH6B8FMMRB7GXA&lid=LSTCHPH6B8FMMRB7GXALNTF36&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_27&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPH6B8FMMRB7GXA.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:11:00.549Z,55,healthy,3,15,0,32.4,,0,5,7,519.9,5,60,4,28,12,0,3,600,270,2,saturatedFat;sodium,0,0,0,0,0,0,0,0,0,0,0,124
live-0bc017a7-46b9-4c18-a560-e07891376815,YUM YUM Snackit 8 in 1 Hing Jeera Millet Pack of 4 (4×80g),YUM YUM,,320 g,Flipkart,https://www.flipkart.com/yum-snackit-8-1-hing-jeera-millet-pack-4-480g-high-protein-high-fiber-namkeen/p/itm3abfedfca1611?pid=SNSHKGFYYUGBMZSF&lid=LSTSNSHKGFYYUGBMZSFW7FCNB&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_21&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.SNSHKGFYYUGBMZSF.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:11:06.476Z,86,best,3,15,0,14.4,,0,0,15,407.79,15,55,3,14,2,0,10,600,320,1,sodium,1,0,0,0,0,0,0,0,0,1,1,275
live-0ec23f64-c417-4331-a698-8919c1086890,"Kerala Thingz Combo 380g, Jackfruit Chips 150g, Madras Mixture 150g, Tapioca Chips 80g",Kerala Thingz,,380 g,Flipkart,https://www.flipkart.com/kerala-thingz-combo-380g-jackfruit-chips-150g-madras-mixture-tapioca-80g/p/itm44ca6695dbc97?pid=CHPHGF3F7HFEQZ7N&lid=LSTCHPHGF3F7HFEQZ7NPJJAQT&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_6&otracker=search&fm=organic&iid=en_TygD8Hz2GwsmeKLJ1FqAwzbD9wkQmlrif1OYHYUNxSalttCDcF8F0rDR4M3ovr5almh5sPH1h30Om7MYMh_dSAdGO0qBD49imSSLdDrtqu4V9O1H0j1LdCFuytbjK_fZ&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:11:12.228Z,70,healthy,3,15,0,22.4,,0,0,7.5,530,3,60,2,30,12,0,4,400,380,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,45
live-bca76622-3a7b-4fc3-9c3f-5ce33de6c50a,FreshTrain Banana Chips Combo| Yellow Banana Chips(400gm) Black Pepper Banana Wafers(400gm),FreshTrain,,400 g,Flipkart,https://www.flipkart.com/freshtrain-banana-chips-combo-yellow-chips-400gm-black-pepper-wafers-400gm/p/itm4121615affb97?pid=CHPHYJSVQFPHYYFZ&lid=LSTCHPHYJSVQFPHYYFZCOA2S1&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_17&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHYJSVQFPHYYFZ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:11:34.740Z,84,best,1,0,0,27,,0,0,10.9,465,2.3,58,0,24,20,0,6.5,150,400,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,6
live-9e30e72a-3b76-426d-9285-d08397a0603e,The Healthy Binge Ragi Crispies Chips,The Healthy Binge,,400 g,Flipkart,https://www.flipkart.com/healthy-binge-ragi-crispies-chips/p/itm5300244208467?pid=CHPGD6JBTZCNZKHU&lid=LSTCHPGD6JBTZCNZKHUWB3DSS&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_32&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGD6JBTZCNZKHU.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:11:40.569Z,86,best,3,15,0,14,,0,0,15,416.74,11.88,54.82,0.45,16.71,1.65,0.0009,7.71,598.08,400,0,,1,0,0,0,0,0,0,0,0,1,1,111
live-63123ed8-1f19-4c2c-bac2-bee565387a7b,The Healthy Binge Classic Cheese Flavour Pack of 9 (40gx9) Chips,The Healthy Binge,,40 g,Flipkart,https://www.flipkart.com/healthy-binge-classic-cheese-flavour-pack-9-40gx9-chips/p/itmbdcc6c59eff4e?pid=CHPGEYAX8UVQ3QHZ&lid=LSTCHPGEYAX8UVQ3QHZ90SQOF&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_24&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGEYAX8UVQ3QHZ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:11:47.055Z,84,best,3,15,0,16,,0,0,15,456.7,12.18,62.01,1.02,17.78,1.84,0.001,12,689.1,40,1,sodium,1,0,0,0,0,0,0,0,0,1,1,132
live-a5851ffa-4227-401e-abd2-9a9b3946b69b,crunchy karma Ragi Chips Tandoori Flavor,crunchy karma,,300 g,Flipkart,https://www.flipkart.com/crunchy-karma-ragi-chips-tandoori-flavor-healthy-millet-snack-baked/p/itm7b1995e5c55b8?pid=CHPHKMZGXUHGRJFK&lid=LSTCHPHKMZGXUHGRJFKUI7IXW&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_36&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHKMZGXUHGRJFK.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:11:58.610Z,75,healthy,3,15,0,22.6,,0,0,12.8,450,7.5,65,2,18,8,0,6,650,300,2,saturatedFat;sodium,1,0,0,0,0,0,0,0,0,1,1,114
live-25b80534-9c4e-4d5b-a396-146979744a63,Sugar Free Vanilla Wafers,Gullon,,360 g,Flipkart,https://www.flipkart.com/gullon-sugar-free-vanilla-wafers/p/itm336dd4f048b90?pid=WFWGGGH99ZZMJZJU&lid=LSTWFWGGGH99ZZMJZJU3VOF4A&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_28&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.WFWGGGH99ZZMJZJU.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:12:16.570Z,73,healthy,3,15,0,17.2,,0,0,4.8,441,5,72,0.5,17,12,0,1.5,140,360,1,saturatedFat,0,1,0,0,0,0,0,0,0,0,0,237
live-5f5e5923-8862-4b75-956b-0b1c31cf7b0e,FlavoFarm Quinoa Chips - Spicy Peri-Peri,FlavoFarm,,450 g,Flipkart,https://www.flipkart.com/flavofarm-quinoa-chips-spicy-peri-peri-savoury-alternative-potato-non-gmo/p/itm78b278d1758b8?pid=CHPHM5FZYZ4YE66Q&lid=LSTCHPHM5FZYZ4YE66QF0UM5Z&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_37&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHM5FZYZ4YE66Q.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:12:22.664Z,82,best,3,15,0,14.4,,0,0,11.5,450,8,65,2,18,2,0,5,600,450,1,sodium,0,0,0,0,0,0,0,0,0,0,0,94
live-7b24a322-533e-457e-b23f-2cd286d83f23,FlavoFarm Piri Piri Quinoa Chips Duo | Spicy Roasted,FlavoFarm,,450 g,Flipkart,https://www.flipkart.com/flavofarm-piri-quinoa-chips-duo-spicy-roasted-high-protein-low-fat-gluten-free/p/itm7916ff9e4afe2?pid=CHPHE8ZWZYSZDHE7&lid=LSTCHPHE8ZWZYSZDHE7ATONHC&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_39&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHE8ZWZYSZDHE7.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:12:28.405Z,83,best,3,15,0,15.4,,0,0,13.6,468,8.5,68,2.1,18.2,2,0,6.2,650,450,1,sodium,0,0,0,0,0,0,0,0,0,0,0,106
live-f0af31c5-8b72-4130-a801-cd0b06589588,OJASVA Veggie Crunch Pro Chips,OJASVA,,250 g,Flipkart,https://www.flipkart.com/ojasva-veggie-crunch-pro-chips/p/itm919526f800f34?pid=CHPHHQ5Y3Z2SYERA&lid=LSTCHPHHQ5Y3Z2SYERAASZRG9&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_4&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHHQ5Y3Z2SYERA.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:12:34.689Z,79,healthy,3,15,0,20.8,,0,0,15,465,6,62.5,8,22.5,9,0,10,500,250,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,90
live-1839fd79-baae-4b28-b379-6e25f648dbfd,The Healthy Binge Moringa Jowar Crispies | PACK of 12 Chips,The Healthy Binge,,480 g,Flipkart,https://www.flipkart.com/healthy-binge-moringa-jowar-crispies-pack-12-chips/p/itm77f47327b788d?pid=CHPGBSHEWFHQMMTY&lid=LSTCHPGBSHEWFHQMMTYXQCV38&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_25&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPGBSHEWFHQMMTY.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-18T17:12:41.451Z,85,best,3,15,0,15.4,,0,0,15,348.175,9.75,46.55,0.75,13.5,3.575,0,8.05,552.75,480,0,,2,0,0,0,0,0,0,0,0,2,2,151
live-5161b0a2-14ea-41b7-846b-2ce532f97eee,Troovy Healthy High Protein Tangy Tomato Puffs Puffcorn,Troovy,,480 g,Flipkart,https://www.flipkart.com/troovy-healthy-high-protein-tangy-tomato-puffs-puffcorn/p/itm4f485ccfc4419?pid=CHPHKKNWFURZ4CWY&lid=LSTCHPHKKNWFURZ4CWY6HPWWL&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_3&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.CHPHKKNWFURZ4CWY.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:12:48.269Z,62,healthy,4,30,0,22.9,,0,0,15,412,27,60,5,8.5,2,0,6,650,480,1,sodium,2,1,0,0,0,0,0,0,0,2,2,183
live-2693222f-b085-4ef3-9e5f-54709240d455,Lay's West indies Hot & Sweet Chilli Potato Chips 80 g,Lay's,,80 g,JioMart,https://www.jiomart.com/product/lays-west-indies-hot-sweet-chilli-potato-chips-80-g-mffn3p-7528486,gemini-estimated,2026-08-18T17:27:33.904Z,20,hazardous,4,30,0,59.8,20,,0,9.4,536,6.8,53,5.2,33.1,14.2,0.1,4,750,80,2,saturatedFat;sodium,2,1,0,0,0,0,0,0,0,2,1,227
live-a701d660-7d92-43a9-b5a2-1b461925d54f,Mayora Go Choco Rollz Wafer Biscuit 45 g,Mayora,,45 g,JioMart,https://www.jiomart.com/product/mayora-go-choco-rollz-wafer-biscuit-45-g-mffndl-7548910,gemini-estimated,2026-08-18T17:36:24.325Z,19,hazardous,3,15,0,72.4,,0,0,6.7,480,6.7,71.1,37.8,17.8,8.9,0,2.2,250,45,2,sugars;saturatedFat,0,2,0,0,0,0,0,0,0,0,0,222
live-3755d907-dd14-4763-a70f-31d75c4389e5,Pickwick Strawberry Wafer Biscuits Wafers,Pickwick,,225 g,Flipkart,https://www.flipkart.com/pickwick-strawberry-wafer-biscuits-wafers/p/itm20fb9f7d8f205?pid=WFWFP3TY7DHCHXPJ&lid=LSTWFWFP3TY7DHCHXPJ7GQFJL&marketplace=FLIPKART&q=too+yumm+wafers&store=eat&srno=s_1_18&otracker=search&fm=organic&iid=dec8bec6-88b0-46fc-90fe-8bdfca7b7c41.WFWFP3TY7DHCHXPJ.SEARCH&ppt=None&ppn=None&ssid=upknwfqkkw0000001787061177492&qH=f9741ba4e79e5f37&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:36:56.295Z,18,hazardous,3,15,0,72.8,,0,0,5.3,485,6,72,38,19,9,0,1.5,250,225,2,sugars;saturatedFat,0,2,0,0,0,0,0,0,0,0,0,241
live-070dc774-e917-4b96-b1c8-d5f88b565aaf,Onion (Approx. 900 g - 1000 g),Generic,,900 g,JioMart,https://www.jiomart.com/product/onion-1-kg-pack-mffneb-7550741,gemini-estimated,2026-08-18T17:38:16.203Z,23,hazardous,1,0,0,80,,0,0,3.1,40,1.1,9.3,4.2,0.1,0,0,1.7,4000,900,1,sodium,0,0,0,0,0,0,0,0,0,0,0,5
live-44d098fa-1034-47b2-b742-e33ab2a7fcff,Mr Makhana Himalayan Salt & Pepper Popped Lotus Seeds,Mr Makhana,,21 g,JioMart,https://www.jiomart.com/product/mr-makhana-himalayan-salt-pepper-popped-lotus-seeds-20-g-mffnam-7543688,gemini-estimated,2026-08-18T17:39:08.587Z,79,healthy,3,15,0,20.8,,0,0,15,504,9.5,61.2,1.2,24.3,3.2,0,7.1,850,21,1,sodium,1,0,0,0,0,0,0,0,0,1,1,97
live-9dc7cdc0-3e38-4642-b9d5-da9be10df393,Mr. Makhana Pudina Party Makhanas,Mr. Makhana,,21 g,JioMart,https://www.jiomart.com/product/mr-makhana-pudina-party-makhanas-21-g-mj6trd-49794748,gemini-estimated,2026-08-18T17:39:35.103Z,79,healthy,3,15,0,20.6,,0,0,14.5,490,9.5,58,2,24,3,0,6.5,850,21,1,sodium,1,1,0,0,0,0,0,0,0,1,1,182
live-15e7d324-4ed9-4700-9ee3-cc1b4125f03c,Mr. Makhana Lime & Chilli Makanas 21 g,Mr. Makhana,8908010323049,21 g,JioMart,https://www.jiomart.com/product/mr-makhana-lime-chilli-makanas-21-g-mj6tr8-49794357,gemini-estimated,2026-08-18T17:40:01.700Z,61,healthy,4,30,0,20.1,,0,0,11.4,497,9.2,61.4,2.1,23.5,3.1,0,4.5,820,21,1,sodium,2,1,0,0,0,0,0,0,0,2,1,235
live-9483c6a1-bd40-48cd-ae75-6b873afd00ab,Mr Makhana Piri Piri Paradise,Mr Makhana,,21 g,JioMart,https://www.jiomart.com/product/mr-makhana-piri-piri-paradise-20-g-mffnap-7543877,gemini-estimated,2026-08-18T17:40:28.368Z,58,healthy,4,30,0,26.8,,0,0,14.8,496,9.2,60.5,4.1,23.5,3.1,0,6.8,850,21,1,sodium,2,2,0,0,0,0,0,0,0,2,1,190
live-efbeb36c-2060-4bd3-a96d-840cee6e5ca7,Big Sabudana / Sago,Good Life,,500 g,JioMart,https://www.jiomart.com/product/good-life-big-sabudana-sago-500-g-mffmyh-7517390,gemini-estimated,2026-08-18T17:40:54.598Z,100,best,1,0,0,0.2,,0,0,1.5,350,0.2,87,0.5,0.2,0.1,0,0.9,5,500,0,,0,0,0,0,0,0,0,0,0,0,0,23
live-d4109b36-47ce-4933-9077-bcbc16798ecf,Sattviko Mint Roasted Makhana,Sattviko,,52 g,Flipkart,https://www.flipkart.com/sattviko-mint-roasted-makhana/p/itm64aadad7925ea?pid=SNSHCSQNZFHQBMFZ&lid=LSTSNSHCSQNZFHQBMFZDRXXMS&marketplace=FLIPKART&q=makhana&store=eat&srno=s_1_16&otracker=search&fm=organic&iid=729ba501-7a9f-4fd8-a7b8-be635b7fa085.SNSHCSQNZFHQBMFZ.SEARCH&ppt=None&ppn=None&ssid=2esqrsk9340000001787062475052&qH=2655966cd9628681&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-18T17:41:00.474Z,65,healthy,4,30,0,19.9,,0,0,15,420,9.5,65,3,13,2,0,7,650,52,1,sodium,2,1,0,0,0,0,0,0,0,2,2,175
